start1	end1	start2	end2	frag1	frag2	frag_rmsd
68	79	42	53	54	174	2.729182
69	80	43	54	57	3	2.271934
71	82	45	56	126	84	1.909341
79	90	53	64	150	20	2.215790
84	95	58	69	40	325	3.087780
85	96	59	70	140	391	2.255408
91	102	65	76	322	357	2.219787
93	104	67	78	389	176	2.556364
95	106	69	80	210	122	2.784487
96	107	70	81	150	20	2.215790
119	130	88	99	132	178	2.174432
130	141	100	111	107	356	1.430031
136	147	106	117	392	178	1.899502
138	149	108	119	395	392	1.956324
139	150	109	120	203	313	2.497212
153	164	121	132	392	84	2.236722
154	165	122	133	57	356	1.996521
158	169	126	137	167	28	2.361477
170	181	138	149	389	61	1.926015
184	195	153	164	179	388	2.378828
185	196	154	165	267	282	2.231416
196	207	165	176	168	124	1.824641
