start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	4	15	329	73	2.227621
52	63	47	58	394	45	1.792183
82	93	118	129	35	0	1.003458
109	120	146	157	95	141	1.602886
126	137	162	173	54	263	2.815184
127	138	163	174	178	331	2.377337
128	139	164	175	57	248	2.232921
129	140	165	176	389	185	3.444678
130	141	166	177	28	351	2.541163
131	142	167	178	343	86	2.099547
132	143	168	179	225	194	1.011234
166	177	211	222	202	318	4.149457
167	178	212	223	58	395	3.267563
168	179	213	224	148	357	2.968852
169	180	214	225	71	395	3.019201
180	191	226	237	4	23	1.335798
201	212	257	268	4	0	1.783926
205	216	261	272	184	0	1.197355
206	217	262	273	121	0	0.992640
300	311	335	346	317	79	2.788446
301	312	336	347	380	346	3.250732
302	313	337	348	43	376	3.034280
304	315	339	350	147	223	1.957202
305	316	340	351	4	111	0.994513
306	317	341	352	121	0	0.992640
307	318	342	353	27	0	0.813956
327	338	355	366	40	68	2.517635
328	339	356	367	190	152	2.933287
330	341	358	369	11	346	2.640512
331	342	359	370	341	95	3.409595
332	343	360	371	44	45	2.377127
333	344	361	372	111	70	1.984381
334	345	362	373	240	184	1.274780
