start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	114	351	2.335949
3	14	3	14	150	83	1.761815
6	17	6	17	393	200	3.294082
7	18	7	18	164	363	1.880850
8	19	8	19	97	272	3.003767
10	21	10	21	74	158	3.408717
12	23	12	23	210	68	3.036326
16	27	16	27	159	32	3.710637
17	28	17	28	372	305	3.054415
19	30	19	30	51	396	1.709799
20	31	20	31	45	371	1.366556
24	35	24	35	149	25	2.140871
26	37	26	37	139	321	1.880186
36	47	36	47	329	122	1.972439
50	61	50	61	71	189	3.508658
51	62	51	62	305	142	3.883698
52	63	52	63	142	140	3.519013
53	64	53	64	372	209	3.490440
54	65	54	65	289	344	3.205023
55	66	55	66	115	372	3.220662
