start1	end1	start2	end2	frag1	frag2	frag_rmsd
6	17	4	15	4	0	1.783926
10	21	8	19	127	0	0.813264
57	68	62	73	119	139	2.402640
61	72	66	77	282	110	2.391114
71	82	76	87	0	35	1.003458
73	84	78	89	260	16	1.076875
74	85	79	90	170	0	1.959205
77	88	82	93	240	16	1.850213
103	114	108	119	299	274	2.462843
105	116	110	121	225	194	1.011234
106	117	111	122	51	141	1.428009
120	131	125	136	0	27	0.813956
136	147	140	151	51	141	1.428009
150	161	154	165	214	337	3.110543
153	164	157	168	103	82	2.827219
154	165	158	169	48	333	3.006052
156	167	160	171	206	261	2.631712
161	172	165	176	0	127	0.813264
162	173	166	177	0	16	0.775259
164	175	168	179	0	196	1.046929
174	185	178	189	35	0	1.003458
192	203	196	207	184	0	1.197355
193	204	197	208	184	0	1.197355
196	207	200	211	27	0	0.813956
