start1	end1	start2	end2	frag1	frag2	frag_rmsd
24	35	57	68	208	307	2.658720
26	37	59	70	302	356	3.010953
29	40	62	73	158	204	2.660397
30	41	63	74	239	73	2.758258
31	42	64	75	56	138	1.966884
32	43	65	76	292	32	2.035472
34	45	67	78	227	65	2.070036
35	46	68	79	223	147	1.957202
36	47	69	80	4	23	1.335798
52	63	85	96	229	174	3.169397
53	64	86	97	301	54	3.091302
78	89	111	122	322	360	1.453720
79	90	112	123	322	61	1.532523
97	108	129	140	0	16	0.775259
115	126	146	157	356	302	3.010953
119	130	150	161	258	313	2.044899
121	132	152	163	96	13	1.738752
128	139	159	170	357	126	2.400813
145	156	175	186	0	16	0.775259
149	160	179	190	338	25	1.152231
162	173	192	203	28	374	1.355458
