start1	end1	start2	end2	frag1	frag2	frag_rmsd
38	49	20	31	374	28	1.355458
42	53	24	35	208	71	2.491031
43	54	25	36	189	398	2.824691
44	55	26	37	116	162	3.188256
73	84	41	52	392	178	1.899502
74	85	42	53	57	84	2.559962
75	86	43	54	42	126	2.008935
79	90	47	58	392	395	1.956324
81	92	49	60	61	322	1.532523
96	107	61	72	51	141	1.428009
100	111	65	76	17	110	1.336081
101	112	66	77	124	168	1.824641
103	114	68	79	151	97	2.941270
104	115	69	80	379	302	2.457672
111	122	76	87	389	61	1.926015
140	151	105	116	185	389	3.444678
198	209	135	146	187	214	3.666409
208	219	145	156	127	0	0.813264
223	234	159	170	348	356	2.839605
266	277	175	186	91	298	2.033592
286	297	187	198	360	84	1.521872
287	298	188	199	360	322	1.453720
288	299	189	200	61	322	1.532523
