start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	5	16	194	225	1.011234
10	21	11	22	60	127	1.135321
11	22	12	23	60	149	1.545532
12	23	13	24	12	24	1.462726
36	47	35	46	111	4	0.994513
77	88	74	85	360	126	2.237959
79	90	76	87	374	28	1.355458
84	95	81	92	375	393	2.214683
86	97	83	94	57	91	2.021486
87	98	84	95	132	356	2.067486
92	103	89	100	73	92	3.166250
94	105	91	102	82	261	2.364559
99	110	96	107	0	184	1.197355
100	111	97	108	0	121	0.992640
101	112	98	109	0	27	0.813956
103	114	100	111	16	0	0.775259
