start1	end1	start2	end2	frag1	frag2	frag_rmsd
36	47	10	21	356	322	2.017159
37	48	11	22	61	374	2.524894
40	51	14	25	32	276	2.058499
41	52	15	26	276	227	2.723059
43	54	17	28	147	70	2.128268
44	55	18	29	220	240	1.948939
127	138	50	61	100	41	1.710810
128	139	51	62	33	131	2.608302
129	140	52	63	6	234	3.286601
130	141	53	64	164	361	2.628107
131	142	54	65	174	97	2.041055
132	143	55	66	54	302	1.822938
133	144	56	67	178	143	1.650270
144	155	71	82	165	183	2.842161
145	156	72	83	93	246	3.809360
147	158	74	85	331	163	1.919656
174	185	107	118	301	34	2.749447
175	186	108	119	298	363	2.950286
176	187	109	120	157	178	2.103654
239	250	157	168	160	193	2.129072
240	251	158	169	195	369	2.269153
244	255	162	173	121	0	0.992640
