start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	4	15	167	239	2.383832
6	17	6	17	20	117	2.395954
14	25	14	25	322	126	2.289807
29	40	31	42	10	163	2.500065
40	51	42	53	167	395	2.258216
41	52	43	54	40	357	2.500053
42	53	44	55	163	167	2.837135
43	54	45	56	155	92	2.896754
44	55	46	57	56	38	2.363646
45	56	47	58	308	117	3.647574
46	57	48	59	358	48	3.244800
47	58	49	60	20	268	3.856522
48	59	50	61	330	160	4.043218
49	60	51	62	160	195	3.118961
50	61	52	63	340	21	4.118690
51	62	53	64	265	71	3.609522
52	63	54	65	169	226	2.850649
54	65	56	67	398	185	2.987202
55	66	57	68	124	208	2.503023
72	83	74	85	268	385	2.894825
82	93	84	95	28	73	2.597259
106	117	108	119	140	72	3.134883
109	120	111	122	91	151	2.263245
111	122	113	124	61	258	1.652270
124	135	126	137	32	82	2.553400
141	152	143	154	84	158	2.726643
