start1	end1	start2	end2	frag1	frag2	frag_rmsd
3	14	5	16	379	383	2.491252
4	15	6	17	178	379	1.774921
6	17	8	19	187	8	3.294687
7	18	9	20	246	209	2.800286
9	20	11	22	117	358	2.136260
10	21	12	23	78	256	3.697730
12	23	14	25	331	301	2.779249
13	24	15	26	91	298	2.033592
14	25	16	27	356	157	2.870994
27	38	29	40	317	373	2.502546
32	43	34	45	385	250	3.261729
37	48	39	50	4	111	0.994513
56	67	58	69	203	386	2.551229
58	69	60	71	92	247	2.407521
60	71	62	73	152	268	2.157053
61	72	63	74	261	280	2.507185
65	76	67	78	123	223	1.416700
66	77	68	79	4	111	0.994513
77	88	79	90	174	365	3.191746
131	142	133	144	91	218	2.906037
140	151	142	153	190	225	2.154601
142	153	144	155	241	45	2.171847
