#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	102	3	4	0	8	14	1	0	2	9	7	19	10	33	0	1	0	0	6	6	1	19	7	9	16	11	20	0	4	5	2	3	11	23	4	4	4	1	6	4
1	0	33	0	0	2	5	0	0	0	3	4	8	0	3	0	1	0	0	1	0	0	1	1	5	2	8	13	0	1	4	2	1	0	7	0	0	1	0	0	1
2	0	0	65	0	9	10	0	1	1	9	13	8	9	9	0	2	0	0	7	1	0	10	6	4	4	9	14	0	1	0	1	0	2	9	4	2	4	0	2	0
3	0	0	0	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	239	48	3	1	8	24	7	29	16	38	4	0	0	0	10	1	1	20	23	17	25	46	71	0	6	20	5	5	5	62	12	9	7	4	14	7
5	0	0	0	0	0	497	1	0	5	33	6	83	18	55	11	12	2	0	11	8	1	43	41	26	43	95	137	1	9	34	6	8	9	109	21	14	16	28	17	4
6	0	0	0	0	0	0	21	0	0	3	5	3	2	1	0	0	0	0	0	0	0	3	2	0	0	5	7	0	0	1	2	1	1	7	0	0	0	0	0	0
7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	44	3	8	11	1	16	0	1	0	0	1	0	0	3	3	5	6	7	18	0	0	4	1	3	2	9	1	4	3	3	3	4
9	0	0	0	0	0	0	0	0	0	995	8	53	22	33	7	2	0	0	11	2	1	26	19	23	20	47	110	2	4	24	4	5	12	281	10	4	6	8	18	2
10	0	0	0	0	0	0	0	0	0	0	95	7	2	30	2	0	0	0	4	3	0	15	10	8	11	14	39	1	9	10	2	3	6	23	7	5	0	1	4	1
11	0	0	0	0	0	0	0	0	0	0	0	388	36	51	9	12	0	0	12	6	1	29	30	27	37	71	106	1	18	47	11	6	12	85	13	7	7	14	30	6
12	0	0	0	0	0	0	0	0	0	0	0	0	189	22	3	1	0	0	4	2	0	13	11	10	10	26	37	1	3	15	13	7	12	34	5	5	4	5	13	2
13	0	0	0	0	0	0	0	0	0	0	0	0	0	328	7	2	0	0	8	3	1	34	26	18	37	66	75	1	5	20	4	3	10	53	3	17	15	8	20	2
