start1	end1	start2	end2	frag1	frag2	frag_rmsd
23	34	23	34	245	271	1.779729
30	41	30	41	188	87	1.255021
36	47	36	47	174	133	1.804231
40	51	40	51	392	322	2.364933
41	52	41	52	126	360	2.237959
91	102	89	100	358	274	2.773524
94	105	92	103	227	141	1.668724
95	106	93	104	147	223	1.957202
100	111	98	109	127	0	0.813264
101	112	99	110	16	0	0.775259
102	113	100	111	16	0	0.775259
103	114	101	112	196	35	1.146322
104	115	102	113	144	368	1.335465
116	127	114	125	213	92	2.705920
121	132	119	130	215	348	2.843101
124	135	122	133	177	192	2.541141
133	144	131	142	135	51	2.217322
166	177	167	178	10	391	2.250856
169	180	170	181	146	163	2.035090
171	182	172	183	274	364	1.999522
185	196	186	197	157	331	2.546407
188	199	189	200	343	372	2.617812
205	216	206	217	0	35	1.003458
220	231	222	233	343	2	1.502106
223	234	225	236	115	191	3.079804
226	237	228	239	340	345	2.274485
235	246	237	248	268	236	2.349861
241	252	243	254	72	193	2.431089
262	273	264	275	318	132	1.806699
