start1	end1	start2	end2	frag1	frag2	frag_rmsd
10	21	3	14	24	110	1.015908
14	25	7	18	177	257	3.209302
44	55	39	50	355	387	3.200333
57	68	52	63	6	232	1.900358
60	71	55	66	302	54	1.822938
96	107	87	98	35	0	1.003458
103	114	94	105	272	331	2.775539
105	116	96	107	356	57	1.996521
150	161	144	155	271	251	1.346902
151	162	145	156	377	222	2.585546
153	164	147	158	298	91	2.033592
154	165	148	159	173	107	2.657406
227	238	211	222	322	357	2.219787
247	258	228	239	27	196	1.059651
265	276	249	260	302	395	2.496823
