start1	end1	start2	end2	frag1	frag2	frag_rmsd
15	26	16	27	10	167	2.163335
16	27	17	28	58	225	1.979801
21	32	22	33	216	223	2.223151
48	59	48	59	73	68	2.957185
60	71	60	71	16	0	0.775259
63	74	63	74	69	161	1.879688
65	76	65	76	243	311	1.853647
71	82	71	82	107	318	2.418216
72	83	72	83	84	360	1.521872
75	86	75	86	322	61	1.532523
76	87	76	87	258	374	2.198304
78	89	78	89	293	10	1.943477
108	119	108	119	132	106	2.299289
111	122	111	122	61	215	2.716918
115	126	115	126	292	261	2.918347
130	141	130	141	43	326	2.228664
142	153	142	153	16	0	0.775259
