start1	end1	start2	end2	frag1	frag2	frag_rmsd
145	156	17	28	17	251	1.487591
147	158	19	30	295	354	1.529198
148	159	20	31	153	160	2.634094
158	169	30	41	376	33	3.609372
246	257	74	85	369	276	1.368954
274	285	101	112	309	207	3.196461
275	286	102	113	125	220	1.914140
276	287	103	114	15	216	1.829506
277	288	104	115	26	111	2.666138
307	318	151	162	60	118	1.979052
308	319	152	163	124	17	2.100408
366	377	203	214	57	356	1.996521
368	379	205	216	322	126	2.289807
398	409	242	253	15	51	2.489994
399	410	243	254	216	371	1.502072
401	412	245	256	368	188	1.404624
524	535	373	384	207	1	1.582075
525	536	374	385	220	15	1.671599
581	592	394	405	16	0	0.775259
627	638	444	455	117	213	2.137352
628	639	445	456	128	78	3.964172
643	654	459	470	0	127	0.813264
660	671	475	486	360	84	1.521872
731	742	521	532	133	156	2.474404
732	743	522	533	236	156	3.097445
733	744	523	534	19	136	2.972749
