start1	end1	start2	end2	frag1	frag2	frag_rmsd
38	49	7	18	132	57	1.551260
39	50	8	19	107	74	2.697674
43	54	12	23	117	390	3.246685
66	77	30	41	84	91	2.901645
67	78	31	42	360	132	2.169218
69	80	33	44	357	322	2.219787
75	86	39	50	213	117	2.137352
76	87	40	51	78	361	3.012149
80	91	44	55	360	84	1.521872
81	92	45	56	42	126	2.008935
87	98	51	62	390	367	3.609774
88	99	52	63	301	365	2.827489
91	102	55	66	132	84	2.205557
96	107	60	71	162	386	1.905714
100	111	64	75	367	375	2.523916
101	112	65	76	393	365	2.281657
102	113	66	77	285	174	2.184810
105	116	69	80	374	28	1.355458
109	120	73	84	375	128	2.998520
124	135	89	100	325	298	2.268278
125	136	90	101	151	91	2.263245
126	137	91	102	91	395	2.501168
162	173	125	136	165	331	2.338736
163	174	126	137	342	10	3.573645
164	175	127	138	331	379	2.384063
166	177	129	140	143	74	2.114755
168	179	131	142	50	7	3.405122
177	188	140	151	391	357	1.962426
178	189	141	152	379	357	2.465100
179	190	142	153	54	248	2.082630
