start1	end1	start2	end2	frag1	frag2	frag_rmsd
13	24	14	25	355	6	2.242598
19	30	20	31	130	102	2.413590
21	32	22	33	85	254	2.718690
25	36	26	37	78	378	1.620040
40	51	45	56	386	246	2.014472
50	61	55	66	348	173	2.362281
52	63	57	68	328	343	1.513701
59	70	64	75	294	33	2.272830
61	72	66	77	142	63	3.345190
63	74	68	79	131	312	2.764994
64	75	69	80	229	78	2.235105
67	78	72	83	178	253	2.074688
69	80	74	85	158	42	2.224014
113	124	120	131	183	208	2.236035
116	127	123	134	19	38	2.252345
131	142	138	149	379	42	2.539853
163	174	163	174	378	213	2.157761
165	176	165	176	71	301	2.996809
167	178	167	178	178	57	1.951934
