start1	end1	start2	end2	frag1	frag2	frag_rmsd
44	55	32	43	360	126	2.237959
45	56	33	44	61	132	2.583583
46	57	34	45	389	126	2.201165
47	58	35	46	215	28	2.173200
48	59	36	47	38	329	2.609070
50	61	38	49	112	186	2.325844
87	98	73	84	107	57	2.508886
88	99	74	85	126	395	1.849402
89	100	75	86	322	132	1.945705
143	154	131	142	60	127	1.135321
220	231	204	215	132	356	2.067486
225	236	209	220	73	92	3.166250
227	238	211	222	82	261	2.364559
232	243	216	227	0	184	1.197355
233	244	217	228	0	121	0.992640
234	245	218	229	0	27	0.813956
236	247	220	231	16	0	0.775259
