start1	end1	start2	end2	frag1	frag2	frag_rmsd
3	14	8	19	184	0	1.197355
4	15	9	20	121	35	1.375045
13	24	18	29	4	169	1.747250
14	25	19	30	87	149	1.474472
17	28	22	33	31	76	2.946583
18	29	23	34	76	259	1.996031
28	39	33	44	61	322	1.532523
32	43	37	48	334	309	2.439331
36	47	41	52	89	384	2.041996
38	49	43	54	70	237	2.290181
40	51	45	56	216	26	1.454310
41	52	46	57	144	37	2.145301
42	53	47	58	271	110	1.749843
45	56	50	61	160	193	2.129072
57	68	62	73	16	0	0.775259
62	73	67	78	180	249	1.782972
68	79	73	84	152	38	2.741259
70	81	75	86	261	150	2.865888
81	92	86	97	16	0	0.775259
126	137	130	141	173	107	2.657406
127	138	131	142	395	211	2.688355
128	139	132	143	357	391	1.962426
135	146	139	150	167	126	2.697257
151	162	155	166	92	40	1.759016
152	163	156	167	344	130	2.207961
153	164	157	168	214	78	3.276416
156	167	160	171	14	39	2.574435
159	170	163	174	174	391	3.303289
160	171	164	175	57	357	2.268519
183	194	186	197	84	126	1.909341
185	196	188	199	203	167	2.862371
191	202	194	205	164	363	1.880850
194	205	197	208	356	57	1.996521
195	206	198	209	322	42	2.200412
196	207	199	210	126	42	2.008935
209	220	212	223	132	253	3.195876
233	244	236	247	43	326	2.228664
240	251	243	254	0	127	0.813264
243	254	246	257	0	196	1.046929
244	255	247	258	0	273	1.419073
246	257	249	260	0	121	0.992640
264	275	267	278	128	361	3.253987
265	276	268	279	159	120	3.166612
267	278	270	281	372	81	3.350542
268	279	271	282	43	207	2.180942
