start1	end1	start2	end2	frag1	frag2	frag_rmsd
31	42	9	20	0	273	1.419073
32	43	10	21	0	184	1.197355
33	44	11	22	0	121	0.992640
34	45	12	23	0	27	0.813956
54	65	32	43	223	123	1.416700
57	68	35	46	273	27	1.481073
58	69	36	47	184	273	1.674643
99	110	76	87	143	357	2.545451
112	123	89	100	178	151	2.176709
124	135	101	112	234	378	2.028958
140	151	117	128	24	180	1.017167
157	168	134	145	0	35	1.003458
173	184	150	161	162	211	2.462839
175	186	152	163	207	326	3.057975
177	188	154	165	286	216	2.714660
180	191	157	168	321	287	2.655492
181	192	158	169	33	288	1.743390
183	194	160	171	256	156	2.527395
185	196	162	173	174	331	1.879546
199	210	176	187	282	284	2.568571
200	211	177	188	79	287	1.970184
