start1	end1	start2	end2	frag1	frag2	frag_rmsd
5	16	5	16	161	69	1.879688
18	29	18	29	72	211	3.086631
38	49	38	49	97	133	1.973700
45	56	45	56	329	320	2.324045
51	62	51	62	30	131	3.161369
52	63	52	63	192	213	2.401294
58	69	58	69	369	276	1.368954
115	126	115	126	174	331	1.879546
121	132	121	132	204	248	2.675443
125	136	125	136	274	234	3.269458
142	153	142	153	164	34	2.524144
158	169	158	169	133	272	3.327040
186	197	186	197	299	189	2.560053
192	203	192	203	97	331	2.080183
211	222	211	222	167	395	2.258216
247	258	247	258	110	180	1.207298
252	263	252	263	262	155	2.640687
255	266	255	266	32	102	2.934206
265	276	265	276	225	125	2.024259
