start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	123	353	1.745147
2	13	2	13	166	52	2.174583
3	14	3	14	18	251	1.457612
7	18	7	18	385	337	3.786426
8	19	8	19	358	336	3.022842
19	30	19	30	1	344	2.558048
26	37	26	37	112	19	2.912823
27	38	27	38	22	364	2.741569
28	39	28	39	82	358	3.114150
36	47	36	47	84	360	1.521872
40	51	40	51	126	42	2.008935
41	52	41	52	357	258	1.886183
63	74	63	74	170	287	1.992976
70	81	70	81	91	173	2.560482
80	91	80	91	126	42	2.008935
83	94	83	94	357	132	1.964894
92	103	92	103	253	57	2.589846
96	107	96	107	198	80	2.497363
101	112	101	112	391	140	2.255408
