start1	end1	start2	end2	frag1	frag2	frag_rmsd
18	29	14	25	0	127	0.813264
21	32	17	28	127	37	1.685836
24	35	20	31	77	359	2.382337
30	41	26	37	298	91	2.033592
31	42	27	38	395	356	3.030611
32	43	28	39	132	322	1.945705
40	51	36	47	365	133	2.941455
41	52	37	48	174	383	2.663198
42	53	38	49	218	383	2.744119
45	56	41	52	247	275	3.491761
47	58	43	54	369	276	1.368954
48	59	44	55	141	227	1.668724
49	60	45	56	371	223	1.695846
50	61	46	57	169	111	1.734636
51	62	47	58	60	149	1.545532
95	106	87	98	0	16	0.775259
99	110	91	102	0	184	1.197355
107	118	99	110	1	231	2.336576
110	121	102	113	111	4	0.994513
139	150	132	143	147	4	1.800516
144	155	137	148	127	0	0.813264
145	156	138	149	260	0	1.731263
166	177	160	171	127	16	1.158335
170	181	164	175	273	184	1.674643
189	200	183	194	127	0	0.813264
212	223	210	221	33	47	3.110701
213	224	211	222	232	355	2.143807
214	225	212	223	34	363	3.284685
216	227	214	225	351	374	2.405416
221	232	219	230	4	111	0.994513
235	246	233	244	118	149	1.094155
236	247	234	245	251	110	1.356883
