start1	end1	start2	end2	frag1	frag2	frag_rmsd
22	33	21	32	159	120	3.166612
23	34	22	33	197	142	3.282208
24	35	23	34	397	387	3.767068
25	36	24	35	309	384	1.992439
103	114	102	113	187	297	2.474313
105	116	104	115	10	140	1.985493
109	120	108	119	140	142	3.519013
116	127	115	126	111	4	0.994513
170	181	169	180	35	0	1.003458
175	186	174	185	212	366	2.629299
176	187	175	186	219	201	3.294333
187	198	186	197	143	29	3.141103
191	202	190	201	106	392	2.698043
234	245	237	248	376	340	2.433654
238	249	241	252	121	27	1.355932
269	280	272	283	331	97	2.080183
270	281	273	284	349	383	1.626976
284	295	287	298	201	385	2.848130
