start1	end1	start2	end2	frag1	frag2	frag_rmsd
14	25	13	24	161	235	1.099262
19	30	18	29	131	222	2.947219
20	31	19	30	229	55	2.679222
21	32	20	31	255	208	1.969801
36	47	34	45	180	24	1.017167
40	51	38	49	165	131	2.913443
41	52	39	50	334	165	2.370727
42	53	40	51	183	342	2.925390
59	70	80	91	323	293	1.968250
63	74	84	95	261	227	2.553216
64	75	85	96	347	223	1.938153
66	77	87	98	240	184	1.274780
67	78	88	99	216	121	1.107965
74	85	95	106	368	127	1.781241
88	99	111	122	123	371	1.899626
89	100	112	123	4	111	0.994513
188	199	182	193	16	0	0.775259
202	213	194	205	126	392	1.978049
