start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	4	15	302	222	2.957882
6	17	6	17	318	395	2.216742
11	22	11	22	158	374	1.692551
14	25	14	25	152	150	2.343118
47	58	47	58	389	61	1.926015
51	62	51	62	248	357	1.838513
60	71	60	71	274	138	2.648986
62	73	62	73	195	276	1.460134
94	105	94	105	126	360	2.237959
95	106	95	106	322	126	2.289807
110	121	116	127	27	23	1.068713
116	127	122	133	127	0	0.813264
118	129	124	135	49	127	1.619635
119	130	125	136	52	149	2.152403
120	131	126	137	284	260	1.981488
123	134	129	140	129	376	1.562683
140	151	146	157	194	192	2.159491
