start1	end1	start2	end2	frag1	frag2	frag_rmsd
53	64	56	67	85	366	2.957669
54	65	57	68	290	382	3.403709
100	111	121	132	53	278	2.459637
108	119	129	140	390	117	3.246685
112	123	133	144	43	207	2.180942
119	130	140	151	392	106	2.698043
120	131	141	152	348	61	2.472281
121	132	142	153	28	374	1.355458
141	152	162	173	87	37	1.559357
143	154	164	175	319	264	1.327043
193	204	222	233	292	32	2.035472
196	207	225	236	171	179	2.342577
198	209	227	238	319	287	2.297661
202	213	231	242	81	296	3.249579
217	228	272	283	383	3	2.586232
218	229	273	284	379	84	2.971486
219	230	274	285	392	126	1.978049
222	233	277	288	158	360	3.012218
223	234	278	289	106	389	2.526247
224	235	279	290	351	114	2.335949
225	236	280	291	158	309	3.070580
226	237	281	292	140	58	2.200384
230	241	285	296	72	74	2.988274
232	243	287	298	175	7	3.130782
233	244	288	299	372	343	2.617812
235	246	290	301	396	227	2.329098
241	252	296	307	235	161	1.099262
257	268	312	323	342	19	2.579576
258	269	313	324	19	8	3.270094
259	270	314	325	344	130	2.207961
271	282	326	337	233	319	1.769620
275	286	330	341	95	81	1.894859
319	330	375	386	35	0	1.003458
320	331	376	387	127	0	0.813264
399	410	466	477	200	11	3.517715
400	411	467	478	362	259	2.637180
402	413	469	480	373	29	2.756927
405	416	472	483	152	81	3.072775
409	420	476	487	155	189	2.768366
410	421	477	488	136	135	2.458862
411	422	478	489	137	43	2.930668
412	423	479	490	397	51	2.972136
501	512	566	577	0	16	0.775259
507	518	572	583	243	88	1.746085
