start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	2	13	343	1	2.459250
3	14	3	14	225	369	2.174537
4	15	4	15	141	22	1.438165
5	16	5	16	45	111	2.183445
6	17	6	17	4	35	1.941528
7	18	7	18	0	35	1.003458
8	19	8	19	0	35	1.003458
9	20	9	20	127	245	2.014304
10	21	10	21	149	76	2.406511
12	23	12	23	380	287	1.753020
14	25	14	25	256	34	2.477094
15	26	15	26	302	164	3.158271
16	27	16	27	178	331	2.377337
17	28	17	28	57	91	2.021486
18	29	18	29	126	157	3.328029
19	30	19	30	258	320	3.113439
20	31	20	31	386	162	1.905714
23	34	23	34	51	141	1.428009
24	35	24	35	388	281	2.197854
26	37	26	37	100	161	0.978809
28	39	28	39	366	283	2.591919
29	40	29	40	347	123	2.726269
30	41	30	41	397	147	2.282721
31	42	31	42	15	23	1.595702
32	43	32	43	371	27	2.517221
33	44	33	44	27	0	0.813956
36	47	36	47	0	35	1.003458
38	49	38	49	0	16	0.775259
45	56	45	56	34	363	3.284685
48	59	48	59	84	126	1.909341
49	60	49	60	360	61	1.959112
50	61	50	61	61	239	2.743400
51	62	51	62	28	114	1.637541
52	63	52	63	40	309	2.629859
53	64	53	64	58	145	3.193305
54	65	54	65	344	90	3.004377
56	67	56	67	243	332	3.673960
57	68	57	68	280	306	3.729462
59	70	59	70	159	237	3.132999
62	73	62	73	397	341	2.252093
67	78	67	78	25	338	1.152231
68	79	68	79	161	235	1.099262
71	82	71	82	280	171	3.633364
73	84	73	84	192	58	1.504351
74	85	74	85	148	21	2.335442
76	87	76	87	62	154	1.618152
77	88	77	88	295	62	2.687178
93	104	93	104	297	187	2.474313
98	109	98	109	219	345	2.267991
99	110	99	110	265	21	2.183885
101	112	101	112	339	291	2.497712
103	114	103	114	326	153	3.296059
105	116	105	116	11	175	3.677033
106	117	106	117	282	284	2.568571
107	118	107	118	287	33	2.385081
108	119	108	119	311	366	2.430439
123	134	123	134	380	214	2.543495
127	138	127	138	143	272	2.353076
