start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	3	14	386	7	2.587679
3	14	4	15	328	292	2.946322
6	17	7	18	179	171	2.342577
8	19	9	20	161	380	1.887076
9	20	10	21	294	88	2.470707
10	21	11	22	6	93	2.369677
12	23	13	24	174	97	2.041055
15	26	16	27	92	40	1.759016
16	27	17	28	344	203	3.192423
23	34	24	35	385	230	3.027962
24	35	25	36	261	292	2.918347
28	39	29	40	23	4	1.335798
29	40	30	41	0	27	0.813956
31	42	32	43	0	16	0.775259
34	45	35	46	170	184	1.844017
44	55	45	56	160	333	2.412519
51	62	52	63	0	35	1.003458
55	66	56	67	249	168	1.762725
56	67	57	68	339	307	2.624244
57	68	58	69	325	226	2.023575
58	69	59	70	212	29	3.095929
59	70	60	71	212	373	2.827499
83	94	83	94	273	217	2.005378
87	98	87	98	338	25	1.152231
