start1	end1	start2	end2	frag1	frag2	frag_rmsd
31	42	7	18	51	95	1.563872
46	57	22	33	260	16	1.076875
49	60	25	36	256	18	2.630276
50	61	26	37	222	377	2.585546
52	63	28	39	298	355	2.464333
53	64	29	40	253	363	3.049768
123	134	80	91	61	258	1.652270
127	138	84	95	247	155	3.310112
129	140	86	97	358	274	2.773524
132	143	89	100	240	65	1.321092
133	144	90	101	135	223	2.683021
144	155	101	112	75	287	2.548505
145	156	102	113	6	366	1.707860
147	158	104	115	331	174	1.879546
154	165	111	122	163	391	2.193995
172	183	130	141	383	379	2.491252
173	184	131	142	185	379	2.721637
174	185	132	143	38	116	3.307968
176	187	134	145	14	112	2.476924
178	189	136	147	218	301	3.151637
180	191	138	149	344	7	2.450473
187	198	145	156	82	330	2.888224
194	205	152	163	201	366	2.109204
