start1	end1	start2	end2	frag1	frag2	frag_rmsd
3	14	4	15	17	60	2.255803
5	16	6	17	151	398	2.424902
6	17	7	18	383	398	2.420024
8	19	9	20	357	211	2.966953
9	20	10	21	391	163	2.193995
33	44	35	46	290	122	3.792422
34	45	36	47	186	150	3.656696
36	47	38	49	112	200	3.304526
37	48	39	50	342	250	2.585381
40	51	42	53	356	248	2.969552
42	53	44	55	61	356	2.842373
44	55	46	57	126	258	2.311822
45	56	47	58	215	386	2.923910
69	80	76	87	363	302	2.467216
114	125	149	160	25	338	1.152231
119	130	154	165	133	174	1.804231
149	160	183	194	356	107	1.430031
