start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	4	15	207	11	2.920034
22	33	22	33	367	390	3.609774
28	39	28	39	54	205	2.287349
37	48	37	48	114	246	2.430257
45	56	45	56	126	322	2.289807
48	59	48	59	132	357	1.964894
49	60	49	60	322	389	2.292898
50	61	50	61	158	322	2.437978
53	64	53	64	68	391	2.191284
54	65	54	65	263	163	2.299503
81	92	81	92	343	198	2.731500
92	103	92	103	251	110	1.356883
95	106	95	106	355	39	3.181529
98	109	98	109	106	198	2.191348
99	110	99	110	106	310	2.751529
100	111	100	111	106	208	2.633758
121	132	122	133	157	57	2.214777
