start1	end1	start2	end2	frag1	frag2	frag_rmsd
15	26	17	28	235	161	1.099262
20	31	22	33	231	194	2.031382
34	45	36	47	126	322	2.289807
36	47	38	49	323	313	2.463705
37	48	39	50	73	329	2.227621
43	54	45	56	107	57	2.508886
44	55	46	57	360	84	1.521872
46	57	48	59	313	258	2.044899
48	59	50	61	102	13	2.280470
50	61	52	63	367	390	3.609774
54	65	56	67	126	84	1.909341
55	66	57	68	357	322	2.219787
57	68	59	70	28	114	1.637541
58	69	60	71	329	38	2.609070
59	70	61	72	358	117	2.136260
71	82	73	84	393	365	2.281657
74	85	76	87	42	178	2.633099
75	86	77	88	357	57	2.268519
76	87	78	89	392	42	2.128589
77	88	79	90	392	126	1.978049
78	89	80	91	297	313	1.957711
100	111	100	111	322	360	1.453720
112	123	112	123	313	323	2.463705
