start1	end1	start2	end2	frag1	frag2	frag_rmsd
11	22	18	29	246	167	2.265205
31	42	45	56	389	297	2.558400
32	43	46	57	73	323	3.012506
37	48	51	62	363	365	2.484110
38	49	52	63	302	133	2.836895
66	77	117	128	378	234	2.028958
116	127	202	213	169	4	1.747250
134	145	220	231	360	176	3.064982
149	160	247	258	325	246	2.941551
150	161	248	259	290	247	2.658070
155	166	253	264	341	262	2.794272
173	184	278	289	338	25	1.152231
182	193	287	298	61	360	1.959112
183	194	288	299	374	176	2.511074
233	244	356	367	0	35	1.003458
238	249	361	372	277	100	1.693324
242	253	365	376	331	174	1.879546
245	256	368	379	318	187	2.503665
264	275	410	421	0	127	0.813264
307	318	457	468	27	0	0.813956
365	376	498	509	173	398	2.666717
367	378	500	511	211	203	1.857122
368	379	501	512	344	80	3.286867
