start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	3	14	132	360	2.169218
9	20	10	21	136	193	1.585201
32	43	32	43	377	69	1.451916
33	44	33	44	307	339	2.624244
73	84	72	83	298	262	2.977510
74	85	73	84	272	173	2.804773
80	91	79	90	209	218	2.745118
81	92	80	91	372	296	2.302973
93	104	92	103	302	133	2.836895
95	106	94	105	389	395	2.168049
114	125	112	123	282	199	2.668389
116	127	114	125	232	288	2.068787
119	130	117	128	342	222	2.450990
121	132	119	130	68	253	3.165142
203	214	193	204	343	176	3.059252
204	215	194	205	175	58	2.975574
208	219	198	209	298	8	2.533000
274	285	267	278	14	128	3.653501
275	286	268	279	262	159	3.241054
276	287	269	280	142	63	3.345190
284	295	277	288	135	396	2.434347
288	299	281	292	356	91	2.966574
304	315	298	309	242	187	3.265073
305	316	299	310	253	10	2.955023
307	318	301	312	299	236	1.995469
308	319	302	313	72	193	2.431089
311	322	305	316	45	147	1.713468
410	421	416	427	267	283	3.319671
439	450	442	453	118	149	1.094155
440	451	443	454	17	180	1.783034
441	452	444	455	124	168	1.824641
