start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	322	132	1.945705
21	32	21	32	323	389	2.182032
38	49	38	49	174	156	2.549268
40	51	40	51	379	174	2.942934
43	54	43	54	329	56	2.670926
49	60	49	60	319	315	1.797098
79	90	79	90	100	235	1.231875
93	104	93	104	322	360	1.453720
105	116	105	116	91	132	2.241050
107	118	107	118	392	356	2.525602
110	121	110	121	258	61	1.652270
113	124	113	124	266	13	1.425161
120	131	120	131	398	389	3.007093
121	132	121	132	351	239	2.672051
131	142	131	142	96	138	3.064943
136	147	136	147	224	4	1.600329
137	148	137	148	184	0	1.197355
138	149	138	149	121	0	0.992640
155	166	155	166	94	245	1.654793
166	177	166	177	127	0	0.813264
167	178	167	178	260	127	2.026282
