start1	end1	start2	end2	frag1	frag2	frag_rmsd
14	25	16	27	151	387	3.087795
16	27	18	29	331	205	2.773377
30	41	31	42	148	388	3.402985
34	45	35	46	88	93	2.435273
48	59	49	60	138	112	3.231930
49	60	50	61	78	82	3.016939
50	61	51	62	390	177	2.707335
51	62	52	63	298	229	2.827005
52	63	53	64	91	255	2.289949
53	64	54	65	107	91	2.649081
60	71	61	72	14	342	2.230074
61	72	62	73	342	361	2.191841
71	82	72	83	360	61	1.959112
78	89	79	90	133	272	3.327040
79	90	80	91	57	107	2.508886
81	92	82	93	258	61	1.652270
85	96	86	97	395	57	2.786043
108	119	107	118	356	57	1.996521
109	120	108	119	360	84	1.521872
110	121	109	120	389	61	1.926015
127	138	126	137	29	236	2.978329
134	145	133	144	270	126	2.450739
136	147	135	146	198	258	1.817841
146	157	145	156	126	132	2.227804
149	160	148	159	322	61	1.532523
