start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	8	19	322	61	1.532523
24	35	25	36	61	322	1.532523
25	36	26	37	389	239	2.206659
32	43	33	44	29	262	2.255448
71	82	73	84	174	133	1.804231
75	86	77	88	126	322	2.289807
78	89	80	91	73	28	2.597259
90	101	92	103	217	49	2.121792
105	116	107	118	0	16	0.775259
141	152	143	154	300	256	2.932198
154	165	156	167	375	367	2.523916
156	167	158	169	262	314	3.515621
157	168	159	170	185	383	2.808102
158	169	160	171	38	263	2.366004
159	170	161	172	312	58	2.499082
162	173	164	175	91	54	2.270861
163	174	165	176	356	178	2.746714
164	175	166	177	61	258	1.652270
172	183	174	185	4	23	1.335798
181	192	183	194	60	127	1.135321
184	195	186	197	52	118	2.037701
191	202	193	204	240	66	1.969179
199	210	201	212	356	107	1.430031
213	224	215	226	393	375	2.214683
219	230	221	232	126	360	2.237959
221	232	223	234	360	322	1.453720
224	235	226	237	126	395	1.849402
284	295	275	286	76	321	2.604810
285	296	276	287	100	33	2.701198
286	297	277	288	33	232	2.349096
288	299	279	290	298	174	2.958851
291	302	282	293	360	132	2.169218
