start1	end1	start2	end2	frag1	frag2	frag_rmsd
13	24	13	24	35	0	1.003458
14	25	14	25	35	0	1.003458
27	38	29	40	132	322	1.945705
28	39	30	41	126	389	2.201165
29	40	31	42	258	374	2.198304
31	42	33	44	53	207	2.127619
32	43	34	45	220	15	1.671599
37	48	39	50	127	35	1.273794
48	59	60	71	4	23	1.335798
49	60	61	72	0	27	0.813956
56	67	68	79	127	0	0.813264
57	68	69	80	149	368	1.387412
58	69	70	81	338	284	2.592032
62	73	74	85	67	63	2.602513
63	74	75	86	71	115	3.130830
74	85	86	97	187	167	2.121763
177	188	189	200	126	84	1.909341
