start1	end1	start2	end2	frag1	frag2	frag_rmsd
50	61	56	67	355	232	2.143807
51	62	57	68	363	164	1.880850
52	63	58	69	91	174	3.156327
53	64	59	70	356	57	1.996521
54	65	60	71	61	322	1.532523
55	66	61	72	167	158	1.812316
56	67	62	73	293	215	2.617928
107	118	111	122	31	231	1.286233
111	122	115	126	0	127	0.813264
112	123	116	127	0	16	0.775259
137	148	143	154	377	100	1.241297
138	149	144	155	307	33	3.155549
202	213	249	260	263	39	1.670447
206	217	253	264	107	395	2.432305
207	218	254	265	258	132	2.635888
