start1	end1	start2	end2	frag1	frag2	frag_rmsd
25	36	22	33	384	372	3.586228
29	40	26	37	23	4	1.335798
30	41	27	38	121	0	0.992640
31	42	28	39	27	16	1.218469
32	43	29	40	121	16	1.372802
33	44	30	41	27	196	1.059651
48	59	44	55	95	51	1.563872
54	65	50	61	60	149	1.545532
62	73	58	69	179	144	2.704096
63	74	59	70	110	251	1.356883
71	82	67	78	0	121	0.992640
125	136	141	152	74	395	2.772109
127	138	143	154	198	106	2.191348
129	140	145	156	10	258	2.633312
131	142	147	158	19	358	2.566475
133	144	149	160	78	390	2.515234
139	150	155	166	346	1	1.971244
142	153	158	169	263	282	3.424026
180	191	194	205	2	343	1.502106
182	193	196	207	90	289	2.511995
