start1	end1	start2	end2	frag1	frag2	frag_rmsd
34	45	9	20	360	322	1.453720
35	46	10	21	61	322	1.532523
36	47	11	22	239	313	2.359216
38	49	13	24	210	73	2.056321
43	54	18	29	221	298	2.475609
44	55	19	30	226	91	2.048829
46	57	21	32	356	84	1.970757
49	60	24	35	61	258	1.652270
82	93	57	68	18	180	1.503133
90	101	65	76	0	127	0.813264
95	106	70	81	35	273	1.854209
99	110	74	85	5	217	1.208122
103	114	78	89	0	127	0.813264
105	116	80	91	121	170	1.774213
106	117	81	92	35	196	1.146322
108	119	83	94	16	273	1.325929
153	164	128	139	13	266	1.425161
161	172	136	147	370	71	2.349638
162	173	137	148	370	183	2.048987
165	176	140	151	84	322	1.955336
167	178	142	153	84	392	2.236722
179	190	154	165	61	322	1.532523
193	204	168	179	322	360	1.453720
196	207	171	182	28	386	1.926117
