start1	end1	start2	end2	frag1	frag2	frag_rmsd
4	15	6	17	349	383	1.626976
6	17	8	19	205	391	2.622841
8	19	10	21	391	183	2.447973
9	20	11	22	323	209	3.178872
10	21	12	23	73	122	2.767988
16	27	18	29	356	3	3.229191
17	28	19	30	322	248	2.535011
21	32	23	34	7	329	2.127910
28	39	30	41	57	253	2.589846
53	64	55	66	317	25	2.171074
55	66	57	68	139	321	1.880186
59	70	61	72	97	29	2.744655
62	73	64	75	389	322	2.292898
67	78	69	80	13	122	2.315071
73	84	75	86	158	322	2.437978
76	87	78	89	379	248	1.639302
77	88	79	90	379	248	1.639302
78	89	80	91	54	80	2.926915
87	98	89	100	338	271	1.431102
90	101	92	103	256	6	2.076516
95	106	97	108	43	225	2.352954
96	107	98	109	51	141	1.428009
120	131	122	133	379	68	2.537653
141	152	141	152	107	57	2.508886
147	158	147	158	54	71	2.456496
150	161	150	161	40	349	3.067019
156	167	156	167	128	375	2.998520
203	214	203	214	232	283	2.925845
204	215	204	215	355	335	2.473582
233	244	226	237	90	265	2.096142
273	284	266	277	338	25	1.152231
274	285	267	278	235	100	1.231875
276	287	269	280	335	355	2.473582
277	288	270	281	63	363	3.064121
278	289	271	282	30	142	2.885515
279	290	272	283	263	165	2.442166
280	291	273	284	21	205	2.497557
