start1	end1	start2	end2	frag1	frag2	frag_rmsd
116	127	31	42	2	159	5.087525
117	128	32	43	1	70	3.671688
118	129	33	44	90	63	2.785612
119	130	34	45	115	282	3.069281
120	131	35	46	377	77	3.095903
121	132	36	47	33	139	2.240956
122	133	37	48	355	50	3.971500
123	134	38	49	218	335	4.784796
124	135	39	50	296	159	4.566581
125	136	40	51	343	30	3.865569
126	137	41	52	58	231	3.295484
152	163	74	85	136	92	3.812599
168	179	85	96	157	57	2.214777
180	191	96	107	31	346	1.101450
183	194	99	110	224	166	2.893184
184	195	100	111	12	251	1.790186
185	196	101	112	165	168	2.435156
212	223	114	125	0	216	1.961923
213	224	115	126	0	111	1.805292
279	290	150	161	57	143	2.304628
280	291	151	162	167	297	2.343013
282	293	153	164	38	7	2.699184
302	313	174	185	331	174	1.879546
333	344	207	218	392	132	1.839294
342	353	216	227	141	129	2.508890
389	400	230	241	126	395	1.849402
390	401	231	242	258	348	2.128741
391	402	232	243	386	246	2.014472
392	403	233	244	7	308	2.888833
393	404	234	245	213	358	2.035530
396	407	237	248	112	256	2.998153
403	414	244	255	360	322	1.453720
408	419	249	260	167	215	2.690642
413	424	254	265	365	393	2.281657
414	425	255	266	91	272	2.404085
415	426	256	267	57	132	1.551260
417	428	258	269	360	322	1.453720
418	429	259	270	360	126	2.237959
421	432	262	273	61	357	2.416361
429	440	270	281	27	196	1.059651
430	441	271	282	0	273	1.419073
431	442	272	283	0	184	1.197355
432	443	273	284	0	121	0.992640
433	444	274	285	0	27	0.813956
442	453	283	294	127	0	0.813264
492	503	312	323	223	45	1.647681
493	504	313	324	111	4	0.994513
