start1	end1	start2	end2	frag1	frag2	frag_rmsd
20	31	19	30	235	338	2.509048
21	32	20	31	277	321	2.581820
22	33	21	32	288	33	1.743390
23	34	22	33	103	252	3.520708
24	35	23	34	250	171	2.770541
25	36	24	35	272	165	3.182300
26	37	25	36	68	263	2.861353
27	38	26	37	286	19	3.417868
28	39	27	38	11	209	3.807385
29	40	28	39	346	372	3.170863
30	41	29	40	95	326	2.813465
31	42	30	41	45	65	3.191562
32	43	31	42	4	371	2.777305
33	44	32	43	0	111	1.805292
47	58	46	57	34	355	2.271590
49	60	48	59	171	315	3.085616
50	61	49	60	206	317	2.454884
51	62	50	61	308	201	2.948161
52	63	51	62	177	130	3.103791
55	66	54	65	305	396	3.220645
56	67	55	66	115	290	4.403992
57	68	56	67	291	179	3.521717
58	69	57	68	354	69	4.081245
59	70	58	69	290	17	4.056658
60	71	59	70	131	208	5.039347
72	83	70	81	187	167	2.121763
79	90	77	88	360	126	2.237959
94	105	92	103	16	0	0.775259
95	106	93	104	16	0	0.775259
96	107	94	105	233	35	2.647531
108	119	105	116	42	84	2.426355
143	154	143	154	338	180	1.985909
148	159	148	159	3	63	3.117989
149	160	149	160	173	142	3.439718
151	162	151	162	211	209	2.695184
163	174	162	173	322	357	2.219787
169	180	168	179	225	1	1.414968
196	207	193	204	60	127	1.135321
201	212	198	209	280	101	2.023902
205	216	202	213	223	371	1.695846
206	217	203	214	105	169	1.732125
209	220	206	217	168	307	3.280383
210	221	207	218	307	298	3.042097
213	224	210	221	61	357	2.416361
245	256	239	250	285	171	2.895382
246	257	240	251	39	349	1.813420
247	258	241	252	163	263	2.299503
248	259	242	253	248	391	2.056378
249	260	243	254	392	54	2.623411
250	261	244	255	57	208	2.152129
251	262	245	256	258	398	3.228814
252	263	246	257	167	158	1.812316
254	265	248	259	274	138	2.648986
267	278	261	272	260	16	1.076875
273	284	267	278	243	88	1.746085
282	293	276	287	389	316	2.563569
285	296	279	290	114	28	1.637541
292	303	286	297	168	17	1.555351
298	309	292	303	306	390	4.058854
300	311	294	305	30	142	2.885515
