start1	end1	start2	end2	frag1	frag2	frag_rmsd
5	16	1	12	0	225	3.397808
6	17	2	13	0	51	3.087146
7	18	3	14	0	388	3.580565
8	19	4	15	0	267	3.876670
9	20	5	16	0	380	3.307128
10	21	6	17	0	88	3.619434
11	22	7	18	0	93	4.291333
12	23	8	19	0	254	4.086797
13	24	9	20	0	255	4.630739
14	25	10	21	0	218	4.600859
15	26	11	22	0	162	4.149146
16	27	12	23	127	2	3.765937
17	28	13	24	149	225	3.586504
18	29	14	25	249	289	4.104276
19	30	15	26	49	115	3.146865
20	31	16	27	325	341	3.936767
21	32	17	28	153	75	3.867243
22	33	18	29	296	280	5.095030
23	34	19	30	343	333	4.989377
24	35	20	31	346	8	3.645613
25	36	21	32	95	55	3.309640
26	37	22	33	115	85	3.855891
27	38	23	34	23	354	3.630178
28	39	24	35	87	99	3.169785
29	40	25	36	24	345	3.132964
30	41	26	37	362	21	2.743604
57	68	65	76	323	162	3.126694
58	69	66	77	96	210	2.685790
60	71	68	79	59	327	2.076427
63	74	71	82	272	363	3.044306
76	87	83	94	114	28	1.637541
81	92	88	99	375	393	2.214683
84	95	91	102	318	132	1.806699
99	110	107	118	167	28	2.361477
100	111	108	119	329	210	2.327830
103	114	111	122	375	300	2.169523
109	120	117	128	329	386	2.809270
110	121	118	129	96	122	1.013426
115	126	123	134	302	174	2.621173
131	142	135	146	248	395	1.997362
133	144	137	148	167	151	2.485552
142	153	146	157	54	248	2.082630
154	165	159	170	297	386	2.304549
163	174	168	179	28	374	1.355458
194	205	199	210	107	356	1.430031
197	208	202	213	122	96	1.013426
202	213	207	218	174	157	2.869491
210	221	215	226	375	393	2.214683
228	239	234	245	167	162	2.657010
229	240	235	246	210	122	2.784487
232	243	238	249	367	375	2.523916
234	245	240	251	314	363	2.815277
272	283	273	284	28	323	2.529281
273	284	274	285	96	73	2.402429
283	294	284	295	122	96	1.013426
288	299	289	300	157	174	2.869491
296	307	297	308	375	393	2.214683
297	308	298	309	164	363	1.880850
300	311	301	312	395	248	1.997362
307	318	308	319	342	112	2.771983
313	324	314	325	389	126	2.201165
314	325	315	326	28	158	2.314039
