start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	7	18	390	32	2.794076
24	35	24	35	174	302	2.621173
25	36	25	36	218	143	2.049999
31	42	31	42	111	4	0.994513
32	43	32	43	35	0	1.003458
33	44	33	44	166	188	1.839547
38	49	38	49	63	385	3.990097
39	50	39	50	30	230	1.728147
41	52	41	52	95	66	1.609657
44	55	44	55	166	188	1.839547
46	57	46	57	294	381	2.315955
47	58	47	58	283	354	2.234505
49	60	49	60	231	31	1.286233
75	86	76	87	141	51	1.428009
88	99	89	100	100	251	1.963032
90	101	91	102	355	307	2.511192
92	103	93	104	57	157	2.214777
98	109	99	110	328	343	1.513701
99	110	100	111	194	225	1.011234
118	129	126	137	49	121	1.746885
120	131	128	139	273	0	1.419073
122	133	130	141	121	0	0.992640
