start1	end1	start2	end2	frag1	frag2	frag_rmsd
35	46	17	28	360	84	1.521872
38	49	20	31	374	28	1.355458
42	53	24	35	208	71	2.491031
43	54	25	36	189	398	2.824691
44	55	26	37	116	162	3.188256
49	60	31	42	298	91	2.033592
74	85	42	53	57	84	2.559962
75	86	43	54	42	126	2.008935
79	90	47	58	392	395	1.956324
81	92	49	60	61	322	1.532523
83	94	51	62	198	40	1.579973
100	111	65	76	17	110	1.336081
101	112	66	77	124	168	1.824641
103	114	68	79	151	97	2.941270
104	115	69	80	379	302	2.457672
111	122	76	87	389	61	1.926015
113	124	78	89	309	40	2.629859
140	151	105	116	185	389	3.444678
175	186	118	129	392	107	2.851272
176	187	119	130	132	356	2.067486
198	209	135	146	187	214	3.666409
208	219	145	156	127	0	0.813264
223	234	159	170	348	356	2.839605
262	273	171	182	202	358	3.658129
263	274	172	183	146	213	2.652739
266	277	175	186	91	298	2.033592
286	297	187	198	360	84	1.521872
287	298	188	199	360	322	1.453720
288	299	189	200	61	322	1.532523
