start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	318	74	2.154001
2	13	2	13	107	198	3.386299
3	14	3	14	167	140	2.920227
4	15	4	15	391	334	2.539872
5	16	5	16	183	349	2.713551
9	20	9	20	129	225	2.985670
17	28	17	28	170	0	1.959205
40	51	40	51	80	258	2.273429
45	56	45	56	365	375	1.934439
51	62	51	62	126	395	1.849402
65	76	65	76	322	61	1.532523
66	77	66	77	389	374	2.460334
67	78	67	78	28	40	1.916230
68	79	68	79	328	130	3.034956
70	81	70	81	390	82	3.087812
71	82	71	82	324	256	2.891757
72	83	72	83	48	98	2.698453
73	84	73	84	349	174	2.621964
74	85	74	85	379	218	3.111737
75	86	75	86	392	173	3.338687
77	88	77	88	360	258	2.306964
78	89	78	89	360	357	2.658914
83	94	83	94	68	191	2.038373
85	96	85	96	19	160	3.003024
88	99	88	99	301	388	3.509788
