start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	2	13	95	123	3.657217
2	13	3	14	45	4	2.804639
3	14	4	15	4	0	1.783926
5	16	6	17	0	16	0.775259
7	18	8	19	127	368	1.781241
8	19	9	20	149	118	1.094155
9	20	10	21	24	180	1.017167
10	21	11	22	319	380	2.054582
13	24	14	25	385	172	3.618329
15	26	16	27	14	112	2.476924
16	27	17	28	171	281	3.153642
19	30	20	31	225	369	2.174537
20	31	21	32	51	141	1.428009
21	32	22	33	45	147	1.713468
23	34	24	35	0	196	1.046929
24	35	25	36	0	127	0.813264
44	55	45	56	0	35	1.003458
45	56	46	57	0	35	1.003458
49	60	50	61	161	94	3.316618
53	64	54	65	363	34	3.284685
54	65	55	66	91	262	3.242394
55	66	56	67	356	185	3.316743
56	67	57	68	389	215	2.521884
57	68	58	69	28	73	2.597259
58	69	59	70	96	109	3.102933
59	70	60	71	20	82	3.113566
60	71	61	72	59	304	3.464123
61	72	62	73	375	300	2.169523
62	73	63	74	363	171	2.760622
63	74	64	75	157	226	2.688287
64	75	65	76	316	398	2.703933
