start1	end1	start2	end2	frag1	frag2	frag_rmsd
21	32	22	33	96	38	2.838484
23	34	24	35	390	78	2.515234
79	90	68	79	111	4	0.994513
94	105	84	95	218	398	3.094165
105	116	95	106	0	121	0.992640
107	118	97	108	27	273	1.481073
108	119	98	109	35	184	1.806062
156	167	146	157	0	127	0.813264
171	182	161	172	53	241	2.509980
177	188	167	178	345	31	1.281039
199	210	189	200	80	258	2.273429
200	211	190	201	246	167	2.265205
201	212	191	202	92	73	3.166250
224	235	213	224	248	395	1.997362
225	236	214	225	215	392	3.797821
226	237	215	226	210	348	3.730757
