start1	end1	start2	end2	frag1	frag2	frag_rmsd
6	17	2	13	334	163	2.893576
9	20	5	16	57	91	2.021486
11	22	7	18	84	126	1.909341
15	26	11	22	7	329	2.127910
17	28	13	24	13	20	1.989394
20	31	16	27	306	200	3.539875
21	32	17	28	200	159	2.404390
22	33	18	29	385	341	3.753629
24	35	20	31	31	346	1.101450
25	36	21	32	66	141	2.244852
27	38	23	34	111	4	0.994513
40	51	36	47	25	338	1.152231
54	65	50	61	356	132	2.067486
76	87	76	87	389	167	1.584191
88	99	88	99	0	35	1.003458
100	111	100	111	206	160	2.043909
101	112	101	112	31	345	1.281039
106	117	106	117	177	259	2.560743
108	119	108	119	255	71	2.201151
111	122	111	122	106	389	2.526247
