start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	7	18	29	293	3.591983
8	19	8	19	246	373	2.083918
9	20	9	20	38	13	3.172616
10	21	10	21	213	117	2.137352
14	25	14	25	57	356	1.996521
15	26	15	26	84	126	1.909341
16	27	16	27	84	322	1.955336
17	28	17	28	322	126	2.289807
30	41	29	40	389	158	2.036257
31	42	30	41	158	73	3.518814
32	43	31	42	210	13	3.365089
33	44	32	43	150	59	3.625820
34	45	33	44	112	367	3.164875
52	63	54	65	158	61	2.386508
54	65	56	67	163	391	2.193995
55	66	57	68	209	386	1.853397
56	67	58	69	138	364	3.034605
