start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	5	16	59	390	3.703188
20	31	19	30	203	348	1.790407
22	33	21	32	122	13	2.315071
31	42	30	41	378	213	2.157761
32	43	31	42	229	390	2.341461
33	44	32	43	301	361	2.339875
35	46	34	45	349	39	1.813420
37	48	36	47	391	54	2.548109
40	51	39	50	204	92	2.213959
42	53	41	52	92	378	2.698621
43	54	42	53	183	253	1.817367
45	56	44	55	91	57	2.021486
47	58	46	57	348	258	2.128741
48	59	47	58	162	28	1.560721
53	64	52	63	393	250	2.576258
56	67	55	66	395	126	1.849402
57	68	56	67	357	258	1.886183
60	71	59	70	163	92	2.362957
61	72	60	71	54	253	1.914846
63	74	62	73	54	91	2.270861
74	85	74	85	61	167	2.734206
75	86	75	86	158	92	3.552494
76	87	76	87	40	163	2.889051
