start1	end1	start2	end2	frag1	frag2	frag_rmsd
11	22	14	25	316	84	2.853977
13	24	16	27	322	61	1.532523
14	25	17	28	176	374	2.511074
17	28	20	31	327	117	2.673967
18	29	21	32	367	306	3.174957
20	31	23	34	156	222	2.042465
22	33	25	36	296	344	2.480295
24	35	27	38	225	129	2.985670
38	49	41	52	338	180	1.985909
39	50	42	53	380	79	1.921925
47	58	50	61	248	322	2.535011
49	60	52	63	158	389	2.036257
50	61	53	64	215	28	2.173200
51	62	54	65	266	38	3.239700
55	66	58	69	133	97	1.973700
56	67	59	70	165	362	1.929752
57	68	60	71	40	198	1.579973
58	69	61	72	80	2	2.643041
59	70	62	73	155	176	3.613658
60	71	63	74	296	81	3.249579
92	103	83	94	180	24	1.017167
95	106	86	97	232	93	2.165914
99	110	90	101	84	395	2.768522
101	112	92	103	313	167	2.555667
105	116	96	107	48	22	3.502270
107	118	98	109	32	160	2.659966
108	119	99	110	369	194	1.775960
115	126	106	117	180	338	1.985909
119	130	110	121	164	363	1.880850
136	147	127	138	6	232	1.900358
137	148	128	139	164	250	2.535361
138	149	129	140	250	46	2.809732
139	150	130	141	296	364	3.046528
140	151	131	142	372	2	2.761195
143	154	134	145	11	347	2.849687
145	156	136	147	15	23	1.595702
158	169	149	160	0	35	1.003458
159	170	150	161	368	166	1.571683
160	171	151	162	18	338	1.332509
161	172	152	163	377	100	1.241297
166	177	157	168	274	320	2.774079
197	208	188	199	149	87	1.474472
199	210	190	201	319	264	1.327043
204	215	195	206	216	45	1.903162
205	216	196	207	111	4	0.994513
211	222	202	213	0	16	0.775259
213	224	204	215	16	196	1.611679
214	225	205	216	37	196	1.126710
217	228	208	219	319	294	2.544084
231	242	222	233	0	16	0.775259
236	247	227	238	77	79	2.104037
237	248	228	239	294	119	1.937601
240	251	231	242	123	223	1.416700
241	252	232	243	4	111	0.994513
242	253	233	244	121	0	0.992640
247	258	238	249	25	338	1.152231
248	259	239	250	161	235	1.099262
