start1	end1	start2	end2	frag1	frag2	frag_rmsd
29	40	29	40	74	258	2.771739
32	43	32	43	312	130	2.728041
37	48	37	48	182	29	1.423903
44	55	44	55	143	208	2.184799
52	63	52	63	345	31	1.281039
62	73	62	73	100	235	1.231875
66	77	66	77	230	30	1.728147
67	78	67	78	213	177	2.398173
71	82	71	82	356	57	1.996521
72	83	72	83	270	348	2.651409
73	84	73	84	389	313	2.390236
76	87	76	87	150	330	2.743271
79	90	79	90	133	285	1.901995
80	91	80	91	236	373	2.316582
83	94	83	94	191	85	2.474521
93	104	93	104	319	75	2.397899
102	113	102	113	84	126	1.909341
103	114	103	114	61	258	1.652270
104	115	104	115	360	167	3.381362
105	116	105	116	61	92	4.303398
106	117	106	117	258	38	3.849753
