start1	end1	start2	end2	frag1	frag2	frag_rmsd
23	34	1	12	154	124	2.667896
30	41	8	19	322	360	1.453720
52	63	22	33	35	27	1.219104
53	64	23	34	166	188	1.839547
63	74	33	44	84	360	1.521872
64	75	34	45	360	126	2.237959
65	76	35	46	258	198	1.817841
66	77	36	47	374	391	2.496133
67	78	37	48	10	209	2.873113
68	79	38	49	86	275	2.980834
69	80	39	50	344	275	2.446515
70	81	40	51	85	336	3.388266
71	82	41	52	336	128	3.594161
74	85	44	55	200	142	4.577752
75	86	45	56	30	88	3.614120
76	87	46	57	222	213	3.791355
77	88	47	58	55	229	2.679222
78	89	48	59	208	272	2.440468
79	90	49	60	107	272	3.064142
80	91	50	61	151	208	2.827388
92	103	62	73	0	16	0.775259
117	128	79	90	246	317	2.843450
118	129	80	91	96	382	3.299191
119	130	81	92	150	131	3.143253
165	176	127	138	188	35	1.339917
167	178	129	140	161	235	1.099262
168	179	130	141	33	104	2.171568
