start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	5	16	379	173	3.473980
3	14	6	17	236	299	1.995469
17	28	20	31	35	0	1.003458
18	29	21	32	35	188	1.339917
19	30	22	33	166	25	1.364085
21	32	24	35	377	321	2.684501
23	34	26	37	355	254	2.639461
25	36	28	39	351	162	2.473278
40	51	43	54	156	164	1.408711
43	54	46	57	208	132	2.303221
45	56	48	59	158	374	1.692551
48	59	51	62	191	275	3.589560
51	62	54	65	160	261	2.707511
52	63	55	66	195	237	2.078780
53	64	56	67	240	66	1.969179
55	66	58	69	111	23	1.303435
58	69	61	72	0	121	0.992640
59	70	62	73	220	27	1.823934
61	72	64	75	27	0	0.813956
86	97	89	100	112	342	2.771983
88	99	91	102	342	39	2.308509
91	102	94	105	143	178	1.650270
102	113	107	118	216	121	1.107965
