start1	end1	start2	end2	frag1	frag2	frag_rmsd
13	24	28	39	0	196	1.046929
18	29	33	44	283	335	2.877314
21	32	36	47	280	152	2.724424
22	33	37	48	333	261	2.857609
26	37	41	52	244	118	2.654060
27	38	42	53	24	12	1.462726
32	43	47	58	297	246	2.516265
34	45	49	60	117	83	1.919939
41	52	56	67	73	13	2.920092
44	55	59	70	367	59	2.032515
55	66	75	86	27	23	1.068713
56	67	76	87	0	27	0.813956
60	71	80	91	35	0	1.003458
71	82	93	104	341	147	2.562276
72	83	94	105	196	4	2.061359
73	84	95	106	273	188	2.259205
74	85	96	107	184	338	3.536197
75	86	97	108	121	235	4.244311
95	106	121	132	0	16	0.775259
96	107	122	133	0	60	1.639067
98	109	124	135	127	196	1.155792
100	111	126	137	25	338	1.152231
103	114	129	140	376	129	1.562683
120	131	146	157	217	23	1.721983
121	132	147	158	0	27	0.813956
142	153	169	180	144	166	1.768288
148	159	175	186	109	130	3.153464
151	162	178	189	269	376	1.962861
183	194	203	214	0	16	0.775259
185	196	205	216	0	196	1.046929
186	197	206	217	0	273	1.419073
187	198	207	218	0	60	1.639067
188	199	208	219	127	87	1.661081
189	200	209	220	149	359	2.529240
190	201	210	221	180	359	2.860276
191	202	211	222	380	77	2.239592
210	221	232	243	100	161	0.978809
212	223	234	245	6	134	2.159040
