start1	end1	start2	end2	frag1	frag2	frag_rmsd
7	18	7	18	133	363	1.994719
9	20	9	20	57	132	1.551260
22	33	22	33	131	256	3.004421
26	37	26	37	72	343	2.291856
32	43	32	43	303	269	1.007020
34	45	34	45	71	339	2.715677
36	47	36	47	218	173	2.674313
38	49	38	49	102	122	2.007064
51	62	51	62	66	240	1.969179
52	63	52	63	223	216	2.223151
53	64	53	64	238	166	3.279352
54	65	54	65	18	338	1.332509
56	67	56	67	339	294	2.275774
58	69	58	69	137	197	2.494610
72	83	72	83	31	231	1.286233
83	94	83	94	35	0	1.003458
95	106	102	113	84	126	1.909341
104	115	111	122	57	132	1.551260
