start1	end1	start2	end2	frag1	frag2	frag_rmsd
8	19	1	12	396	227	2.329098
15	26	8	19	149	180	2.137103
16	27	9	20	77	380	2.239592
21	32	14	25	14	112	2.476924
24	35	17	28	372	125	2.617021
27	38	20	31	371	216	1.502072
34	45	27	38	127	188	1.791159
35	46	28	39	118	25	1.917152
36	47	29	40	77	161	2.629786
37	48	30	41	287	321	2.655492
38	49	31	42	119	33	2.573148
39	50	32	43	340	254	3.082846
40	51	33	44	65	268	3.010671
41	52	34	45	223	136	2.928971
42	53	35	46	4	346	2.697652
43	54	36	47	121	95	2.233114
44	55	37	48	27	45	2.627501
45	56	38	49	0	4	1.783926
72	83	64	75	127	35	1.273794
73	84	65	76	118	368	1.491748
75	86	67	78	319	287	2.297661
76	87	68	79	354	44	2.223421
77	88	69	80	160	340	3.160527
80	91	72	83	45	353	1.252194
82	93	74	85	127	350	2.042659
87	98	79	90	376	43	3.034280
107	118	96	107	141	227	1.668724
108	119	97	108	45	223	1.647681
109	120	98	109	4	111	0.994513
121	132	110	121	16	260	1.076875
128	139	117	128	103	396	3.399720
131	142	120	131	240	184	1.274780
143	154	132	143	232	355	2.143807
