start1	end1	start2	end2	frag1	frag2	frag_rmsd
9	20	3	14	325	226	2.023575
51	62	45	56	0	16	0.775259
62	73	56	67	158	178	3.072506
64	75	58	69	379	357	2.465100
82	93	76	87	139	33	2.240956
87	98	81	92	3	84	3.640187
91	102	85	96	84	42	2.426355
101	112	95	106	397	231	1.991083
107	118	101	112	127	0	0.813264
110	121	104	115	251	18	1.457612
131	142	124	135	57	178	1.951934
132	143	125	136	356	379	3.237062
167	178	159	170	198	158	2.252765
168	179	160	171	258	40	2.499938
169	180	161	172	167	140	2.920227
171	182	163	174	183	253	1.817367
172	183	164	175	248	379	1.639302
185	196	177	188	18	284	2.132369
186	197	178	189	377	287	2.089698
187	198	179	190	33	311	2.256244
