start1	end1	start2	end2	frag1	frag2	frag_rmsd
2	13	2	13	191	225	2.453863
3	14	3	14	22	189	3.420178
4	15	4	15	179	199	3.410284
5	16	5	16	19	41	2.819085
6	17	6	17	79	321	2.684195
9	20	9	20	195	128	3.287590
10	21	10	21	227	14	3.644107
12	23	12	23	265	362	2.911382
13	24	13	24	124	208	2.503023
14	25	14	25	91	107	2.649081
16	27	16	27	398	392	3.364711
19	30	19	30	247	83	3.498348
21	32	21	32	112	306	3.284950
35	46	35	46	281	22	2.225488
36	47	36	47	336	358	3.022842
38	49	38	49	14	98	3.034027
39	50	39	50	200	301	3.247886
