start1	end1	start2	end2	frag1	frag2	frag_rmsd
1	12	1	12	360	126	2.237959
2	13	2	13	360	322	1.453720
3	14	3	14	360	322	1.453720
8	19	8	19	163	247	1.946979
9	20	9	20	205	155	2.471268
21	32	20	31	392	253	3.127706
22	33	21	32	356	298	4.396157
35	46	32	43	374	74	3.362633
36	47	33	44	374	316	3.135123
37	48	34	45	343	106	3.183244
48	59	46	57	356	322	2.017159
50	61	48	59	389	313	2.390236
55	66	53	64	45	394	1.792183
59	70	57	68	149	87	1.474472
62	73	60	71	295	109	1.123468
93	104	94	105	374	162	2.026859
96	107	97	108	175	55	3.874174
97	108	98	109	175	214	3.078236
101	112	102	113	120	159	3.166612
102	113	103	114	169	341	2.492437
